,t (s),w (m)
270,10.0,0.0010894736842105
271,10.0,0.0010842105263157
272,10.0,0.001078947368421
273,10.0,0.0010736842105263
274,10.0,0.0010684210526315
275,10.0,0.0010631578947368
276,10.0,0.0011421052631578
277,10.0,0.0011368421052631
278,10.0,0.0011315789473684
279,10.0,0.0011263157894736
280,10.0,0.0011210526315789
281,10.0,0.0011157894736842
282,10.0,0.0011105263157894
283,10.0,0.0011052631578947
284,10.0,0.0010999999999999
285,10.0,0.0010947368421052
286,10.0,0.0010894736842105
287,10.0,0.0010842105263157
288,10.0,0.001078947368421
289,10.0,0.0010736842105263
290,10.0,0.0010684210526315
291,12.0,0.0011947368421052
292,12.0,0.0011894736842105
293,12.0,0.0011842105263157
294,12.0,0.001178947368421
295,12.0,0.0011736842105263
296,12.0,0.0011684210526315
297,12.0,0.0011631578947368
298,12.0,0.0011578947368421
299,12.0,0.0011526315789473
300,12.0,0.0011473684210526
301,12.0,0.0011421052631578
302,12.0,0.0011368421052631
303,12.0,0.0011315789473684
304,12.0,0.0011263157894736
305,12.0,0.0011210526315789
306,12.0,0.0011157894736842
307,12.0,0.0011105263157894
308,12.0,0.0012
309,12.0,0.0011947368421052
310,12.0,0.0011894736842105
311,12.0,0.0011842105263157
312,12.0,0.001178947368421
313,12.0,0.0011736842105263
314,12.0,0.0011684210526315
315,12.0,0.0011631578947368
316,12.0,0.0011578947368421
317,12.0,0.0011526315789473
318,12.0,0.0011473684210526
319,12.0,0.0011421052631578
320,12.0,0.0011368421052631
321,12.0,0.0011315789473684
322,12.0,0.0011263157894736
323,12.0,0.0011210526315789
324,12.0,0.0011157894736842
325,12.0,0.0012052631578947
326,12.0,0.0012
327,12.0,0.0011947368421052
328,12.0,0.0011894736842105
329,12.0,0.0011842105263157
330,12.0,0.001178947368421
331,12.0,0.0011736842105263
332,12.0,0.0011684210526315
333,12.0,0.0011631578947368
334,12.0,0.0011578947368421
335,12.0,0.0011526315789473
336,12.0,0.0011473684210526
337,12.0,0.0011421052631578
338,12.0,0.0011368421052631
339,12.0,0.0011315789473684
340,12.0,0.0011263157894736
341,12.0,0.0011210526315789
342,12.0,0.0012105263157894
343,12.0,0.0012052631578947
344,12.0,0.0012
345,12.0,0.0011947368421052
346,12.0,0.0011894736842105
347,12.0,0.0011842105263157
348,12.0,0.001178947368421
349,12.0,0.0011736842105263
350,12.0,0.0011684210526315
351,12.0,0.0011631578947368
352,12.0,0.0011578947368421
353,12.0,0.0011526315789473
354,12.0,0.0011473684210526
355,12.0,0.0011421052631578
356,12.0,0.0011368421052631
357,12.0,0.0011315789473684
358,12.0,0.0011263157894736
359,14.0,0.0012421052631578
360,14.0,0.0012368421052631
361,14.0,0.0012315789473684
362,14.0,0.0012263157894736
363,14.0,0.0012210526315789
364,14.0,0.0012157894736842
365,14.0,0.0012105263157894
366,14.0,0.0012052631578947
367,14.0,0.0012
368,14.0,0.0011947368421052
369,14.0,0.0011894736842105
370,14.0,0.0011842105263157
371,14.0,0.001178947368421
372,14.0,0.0012473684210526
373,14.0,0.0012421052631578
374,14.0,0.0012368421052631
375,14.0,0.0012315789473684
376,14.0,0.0012263157894736
377,14.0,0.0012210526315789
378,14.0,0.0012157894736842
379,14.0,0.0012105263157894
380,14.0,0.0012052631578947
381,14.0,0.0012
382,14.0,0.0011947368421052
383,14.0,0.0011894736842105
384,14.0,0.0011842105263157
385,14.0,0.0012526315789473
386,14.0,0.0012473684210526
387,14.0,0.0012421052631578
388,14.0,0.0012368421052631
389,14.0,0.0012315789473684
390,14.0,0.0012263157894736
391,14.0,0.0012210526315789
392,14.0,0.0012157894736842
393,14.0,0.0012105263157894
394,14.0,0.0012052631578947
395,14.0,0.0012
396,14.0,0.0011947368421052
397,14.0,0.0011894736842105
398,14.0,0.0012578947368421
399,14.0,0.0012526315789473
400,14.0,0.0012473684210526
401,14.0,0.0012421052631578
402,14.0,0.0012368421052631
403,14.0,0.0012315789473684
404,14.0,0.0012263157894736
405,14.0,0.0012210526315789
406,14.0,0.0012157894736842
407,14.0,0.0012105263157894
408,14.0,0.0012052631578947
409,14.0,0.0012
410,14.0,0.0011947368421052
411,16.0,0.0012842105263157
412,16.0,0.001278947368421
413,16.0,0.0012736842105263
414,16.0,0.0012684210526315
415,16.0,0.0012631578947368
416,16.0,0.0012578947368421
417,16.0,0.0012526315789473
418,16.0,0.0012473684210526
419,16.0,0.0012421052631578
420,16.0,0.0012368421052631
421,16.0,0.0012315789473684
422,16.0,0.0012263157894736
423,16.0,0.0012894736842105
424,16.0,0.0012842105263157
425,16.0,0.001278947368421
426,16.0,0.0012736842105263
427,16.0,0.0012684210526315
428,16.0,0.0012631578947368
429,16.0,0.0012578947368421
430,16.0,0.0012526315789473
431,16.0,0.0012473684210526
432,16.0,0.0012421052631578
433,16.0,0.0012368421052631
434,16.0,0.0012315789473684
435,16.0,0.0012947368421052
436,16.0,0.0012894736842105
437,16.0,0.0012842105263157
438,16.0,0.001278947368421
439,16.0,0.0012736842105263
440,16.0,0.0012684210526315
441,16.0,0.0012631578947368
442,16.0,0.0012578947368421
443,16.0,0.0012526315789473
444,16.0,0.0012473684210526
445,16.0,0.0012421052631578
446,16.0,0.0012368421052631
447,16.0,0.0013
448,16.0,0.0012947368421052
449,16.0,0.0012894736842105
450,16.0,0.0012842105263157
451,16.0,0.001278947368421
452,16.0,0.0012736842105263
453,16.0,0.0012684210526315
454,16.0,0.0012631578947368
455,16.0,0.0012578947368421
456,16.0,0.0012526315789473
457,16.0,0.0012473684210526
458,16.0,0.0012421052631578
459,18.0,0.0013157894736842
460,18.0,0.0013105263157894
461,18.0,0.0013052631578947
462,18.0,0.0013
463,18.0,0.0012947368421052
464,18.0,0.0012894736842105
465,18.0,0.0012842105263157
466,18.0,0.001278947368421
467,18.0,0.0013210526315789
468,18.0,0.0013157894736842
469,18.0,0.0013105263157894
470,18.0,0.0013052631578947
471,18.0,0.0013
472,18.0,0.0012947368421052
473,18.0,0.0012894736842105
474,18.0,0.0012842105263157
475,20.0,0.0013421052631578
476,20.0,0.0013368421052631
477,20.0,0.0013315789473684
478,20.0,0.0013263157894736
479,20.0,0.0013210526315789
480,20.0,0.0013157894736842
481,20.0,0.0013105263157894
482,20.0,0.0013052631578947
483,20.0,0.0013473684210526
484,20.0,0.0013421052631578
485,20.0,0.0013368421052631
486,20.0,0.0013315789473684
487,20.0,0.0013263157894736
488,20.0,0.0013210526315789
489,20.0,0.0013157894736842
490,20.0,0.0013105263157894
491,20.0,0.0013526315789473
492,20.0,0.0013473684210526
493,20.0,0.0013421052631578
494,20.0,0.0013368421052631
495,20.0,0.0013315789473684
496,20.0,0.0013263157894736
497,20.0,0.0013210526315789
498,20.0,0.0013157894736842
499,22.0,0.0013684210526315
500,22.0,0.0013631578947368
501,22.0,0.0013578947368421
502,22.0,0.0013526315789473
503,22.0,0.0013473684210526
504,22.0,0.0013421052631578
505,22.0,0.0013368421052631
506,22.0,0.0013315789473684
507,22.0,0.0013736842105263
508,22.0,0.0013684210526315
509,22.0,0.0013631578947368
510,22.0,0.0013578947368421
511,22.0,0.0013526315789473
512,22.0,0.0013473684210526
513,22.0,0.0013421052631578
514,22.0,0.0013368421052631
515,22.0,0.001378947368421
516,22.0,0.0013736842105263
517,22.0,0.0013684210526315
518,22.0,0.0013631578947368
519,22.0,0.0013578947368421
520,22.0,0.0013526315789473
521,22.0,0.0013473684210526
522,22.0,0.0013421052631578
523,24.0,0.0013947368421052
524,24.0,0.0013894736842105
525,24.0,0.0013842105263157
526,24.0,0.001378947368421
527,24.0,0.0013736842105263
528,24.0,0.0013684210526315
529,24.0,0.0013631578947368
530,24.0,0.0013578947368421
531,24.0,0.0014
532,24.0,0.0013947368421052
533,24.0,0.0013894736842105
534,24.0,0.0013842105263157
535,24.0,0.001378947368421
536,24.0,0.0013736842105263
537,24.0,0.0013684210526315
538,24.0,0.0013631578947368
539,24.0,0.0014052631578947
540,24.0,0.0014
541,24.0,0.0013947368421052
542,24.0,0.0013894736842105
543,24.0,0.0013842105263157
544,24.0,0.001378947368421
545,24.0,0.0013736842105263
546,24.0,0.0013684210526315
547,26.0,0.0014210526315789
548,26.0,0.0014157894736842
549,26.0,0.0014105263157894
550,26.0,0.0014052631578947
551,26.0,0.0014
552,26.0,0.0013947368421052
553,26.0,0.0013894736842105
554,26.0,0.0013842105263157
555,26.0,0.0014263157894736
556,26.0,0.0014210526315789
557,26.0,0.0014157894736842
558,26.0,0.0014105263157894
559,26.0,0.0014052631578947
560,26.0,0.0014
561,26.0,0.0013947368421052
562,26.0,0.0013894736842105
563,26.0,0.0014315789473684
564,26.0,0.0014263157894736
565,26.0,0.0014210526315789
566,26.0,0.0014157894736842
567,26.0,0.0014105263157894
568,26.0,0.0014052631578947
569,26.0,0.0014
570,26.0,0.0013947368421052
571,28.0,0.0014526315789473
572,28.0,0.0014473684210526
573,28.0,0.0014421052631578
574,28.0,0.0014368421052631
575,28.0,0.0014315789473684
576,28.0,0.0014263157894736
577,28.0,0.0014210526315789
578,28.0,0.0014157894736842
579,28.0,0.0014578947368421
580,28.0,0.0014526315789473
581,28.0,0.0014473684210526
582,28.0,0.0014421052631578
583,28.0,0.0014368421052631
584,28.0,0.0014315789473684
585,28.0,0.0014263157894736
586,28.0,0.0014210526315789
587,30.0,0.0014736842105263
588,30.0,0.0014684210526315
589,30.0,0.0014631578947368
590,30.0,0.0014578947368421
591,30.0,0.0014526315789473
592,30.0,0.0014473684210526
593,30.0,0.0014421052631578
594,30.0,0.001478947368421
595,30.0,0.0014736842105263
596,30.0,0.0014684210526315
597,30.0,0.0014631578947368
598,30.0,0.0014578947368421
599,30.0,0.0014526315789473
