,t (s),w (m)
0,280.0,0.0016542056074766
1,290.0,0.0016682242990654
2,300.0,0.0016869158878504
3,310.0,0.0016962616822429
4,320.0,0.001714953271028
5,330.0,0.0017242990654205
6,340.0,0.0017429906542056
7,350.0,0.0017523364485981
8,360.0,0.0017710280373831
9,370.0,0.0017803738317757
10,380.0,0.0017990654205607
11,390.0,0.0018084112149532
12,400.0,0.0018271028037383
13,410.0,0.0018411214953271
14,420.0,0.0018551401869158
15,430.0,0.0018644859813084
16,440.0,0.0018738317757009
17,450.0,0.0018831775700934
18,460.0,0.0018925233644859
19,470.0,0.0018971962616822
20,480.0,0.001911214953271
21,490.0,0.0019158878504672
22,500.0,0.0019252336448598
23,510.0,0.0019345794392523
24,520.0,0.0019439252336448
25,530.0,0.0019532710280373
26,540.0,0.0019579439252336
27,550.0,0.0019719626168224
28,560.0,0.0019766355140186
29,570.0,0.0019859813084112
30,580.0,0.002
31,590.0,0.0020046728971962
32,600.0,0.0020140186915887
33,610.0,0.0020233644859813
34,620.0,0.0020327102803738
35,630.0,0.0020420560747663
36,640.0,0.0020514018691588
37,650.0,0.0020607476635514
38,660.0,0.0020700934579439
39,670.0,0.0020794392523364
40,680.0,0.0020887850467289
41,690.0,0.0020981308411214
42,700.0,0.002107476635514
43,710.0,0.0021121495327102
44,720.0,0.0021214953271028
45,730.0,0.002126168224299
46,740.0,0.0021308411214953
47,750.0,0.0021401869158878
48,760.0,0.0021495327102803
49,770.0,0.0021542056074766
50,780.0,0.0021635514018691
51,790.0,0.0021728971962616
52,800.0,0.0021775700934579
53,810.0,0.0021869158878504
54,820.0,0.0021962616822429
55,830.0,0.0022009345794392
56,840.0,0.0022102803738317
57,850.0,0.0022196261682242
58,860.0,0.0022289719626168
59,870.0,0.002233644859813
60,880.0,0.0022429906542056
61,890.0,0.0022523364485981
62,900.0,0.0022616822429906
63,910.0,0.0022663551401869
64,920.0,0.0022757009345794
65,930.0,0.0022850467289719
66,940.0,0.0022943925233644
67,950.0,0.0022990654205607
68,960.0,0.0023084112149532
69,970.0,0.0023177570093457
70,980.0,0.0023271028037383
71,990.0,0.0023317757009345
72,1000.0,0.0023411214953271
73,1010.0,0.0023504672897196
74,1020.0,0.0023598130841121
75,1030.0,0.0023644859813084
76,1040.0,0.0023738317757009
77,1050.0,0.0023831775700934
78,1060.0,0.0023925233644859
79,1070.0,0.0023971962616822
80,1080.0,0.0024065420560747
81,1090.0,0.0024158878504672
82,1100.0,0.0024252336448598
83,1110.0,0.002429906542056
84,1120.0,0.0024392523364485
85,1130.0,0.0024439252336448
86,1140.0,0.0024532710280373
87,1150.0,0.0024579439252336
88,1160.0,0.0024672897196261
89,1170.0,0.0024766355140186
90,1180.0,0.0024859813084112
91,1190.0,0.0024906542056074
92,1200.0,0.0024999999999999
93,1210.0,0.0025093457943925
94,1220.0,0.002518691588785
95,1230.0,0.0025233644859813
96,1240.0,0.0025327102803738
97,1250.0,0.0025420560747663
98,1260.0,0.0025514018691588
99,1270.0,0.0025560747663551
